object,ch,prop,frame,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
nuc,/home/data/HeLa/Set0_2/processed/*,x,14,,,9.4562959671,101.019233704,,,119.824134827,,168.704849243,214.729995728,210.33140564,,,,,,39.0586204529,,132.031509399,,55.2030296326,119.0,64.8979568481,97.6981124878,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,x,15,,,15.3483333588,101.809806824,,,119.433448792,,167.03225708,215.054229736,208.684890747,,,,,,38.5180740356,,129.874755859,,53.9175643921,120.900001526,,,69.2716522217,59.12890625,91.4105987549,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,x,16,,,24.7300815582,101.338920593,,,118.922348022,,166.606994629,215.066345215,210.766723633,,,,,,,,131.954818726,,54.267124176,123.372550964,,,73.4154434204,54.4473686218,93.1079559326,37.4589653015,,,
nuc,/home/data/HeLa/Set0_2/processed/*,x,17,,,15.9909257889,99.9800033569,,,116.300842285,,166.779052734,214.100708008,211.617645264,,,,,,,,130.059646606,,54.2837371826,121.839996338,,,72.7712402344,49.0444450378,95.1273880005,38.6351356506,,,
nuc,/home/data/HeLa/Set0_2/processed/*,x,18,,,12.6296300888,98.8818893433,,,116.285011292,,166.640365601,213.668899536,209.279281616,,,,,,,,131.891479492,,56.6991386414,124.520202637,,,,48.6556472778,,39.7241363525,73.2416305542,95.255607605,
nuc,/home/data/HeLa/Set0_2/processed/*,x,19,,,8.25461292267,100.334480286,,,118.679786682,,167.0,213.759140015,208.821838379,,,,,,,,128.785202026,,59.871887207,124.106742859,,,,41.0499992371,,,74.5628128052,95.791809082,43.0229873657
nuc,/home/data/HeLa/Set0_2/processed/*,y,0,96.5650787354,111.758621216,90.8248443604,47.6034851074,55.7663917542,60.3956375122,73.6719360352,5.59878396988,7.06549119949,11.3986368179,59.409488678,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,1,98.1035079956,113.698921204,92.946723938,46.8907737732,57.5643920898,59.254070282,75.287727356,14.0310735703,13.2703351974,11.3562688828,61.2245178223,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,2,57.8546333313,,95.1207504272,50.8316001892,,,75.9477996826,,13.1544551849,10.0192985535,63.4750328064,98.0470809937,92.6563491821,133.095748901,104.41091156,10.9895830154,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,3,58.0510215759,,94.6785125732,49.5489730835,,,77.4157485962,,12.0058708191,9.67991638184,62.896396637,100.369300842,90.4920654297,132.641113281,108.57183075,10.9728507996,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,4,57.073890686,,95.4670562744,49.8345870972,,,77.2134094238,,12.2561979294,8.97148704529,64.2740859985,100.314285278,89.8379211426,133.404388428,111.396781921,11.1661720276,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,5,56.6400566101,,94.665473938,50.0374984741,,,77.9472961426,,12.369603157,9.14689254761,65.0250320435,103.093933105,92.6676330566,134.078308105,117.517807007,11.8866662979,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,6,55.8304176331,,94.9639816284,50.4735870361,,,77.990562439,,14.4183835983,8.50500965118,63.4213829041,104.709922791,90.347946167,133.907287598,121.007835388,12.5442476273,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,7,56.7388153076,,94.0350875854,52.0858688354,,,78.044960022,,18.3395576477,7.74509811401,65.7172241211,103.01574707,93.6296310425,135.685806274,122.759010315,13.1090631485,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,8,57.4135131836,,95.319694519,50.6808929443,,,78.1960144043,,17.5842494965,8.75692939758,66.8171234131,104.355026245,95.2980804443,135.231781006,123.395454407,13.8976812363,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,9,58.8465614319,,95.4723739624,51.3196563721,,,78.1756134033,,19.6738128662,9.134724617,65.0760726929,105.904525757,97.2942581177,137.13873291,124.185112,13.7909517288,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,10,57.3481559753,,95.8116760254,49.8882865906,,,79.3571395874,,20.4588432312,8.25213718414,63.2428359985,105.116439819,,,125.105155945,,98.1133804321,135.704483032,13.8143405914,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,11,59.069644928,,95.7645339966,49.1567726135,,,79.496307373,,22.791261673,8.02286911011,63.9371261597,105.246604919,,,124.229728699,,99.1882553101,136.015975952,15.1688308716,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,12,,,92.6429824829,47.5945472717,,,80.0094528198,,9.15975093842,19.5456180573,61.301700592,99.550163269,,,,,57.8610153198,116.20879364,13.7733049393,59.1130752563,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,13,,,93.7873382568,48.7054786682,,,78.5019302368,,13.4004421234,18.6833324432,61.4768753052,,,,,,57.3952713013,,17.7467803955,,61.2126426697,117.5,99.7019195557,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,14,,,93.2474060059,46.9980773926,,,77.0948257446,,8.42290782928,29.9699993134,62.2590446472,,,,,,59.4586219788,,6.72479009628,,60.6757583618,117.5,101.889213562,119.292449951,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,15,,,94.6350021362,47.6823539734,,,77.8191146851,,9.84792613983,31.8968257904,62.8115119934,,,,,,59.9678726196,,7.89041090012,,61.458782196,117.550003052,,,107.685035706,92.203125,117.688743591,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,16,,,95.7886199951,48.2458114624,,,76.9185638428,,10.2098770142,11.1682844162,62.5096588135,,,,,,,,7.93839836121,,60.2808227539,120.019607544,,,106.077209473,90.9736862183,113.329544067,62.3860168457,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,17,,,93.673324585,49.3079986572,,,74.9092407227,,11.0438098907,13.6236753464,62.6400566101,,,,,,,,8.34561443329,,61.6401367188,123.422859192,,,102.225486755,89.5222244263,107.401275635,61.6182441711,,,
nuc,/home/data/HeLa/Set0_2/processed/*,y,18,,,95.092590332,49.7637786865,,,75.7298202515,,11.5339450836,19.4230766296,63.2612609863,,,,,,,,8.48527145386,,61.1633224487,124.207069397,,,,93.2286529541,,61.3758621216,97.7727279663,104.43497467,
nuc,/home/data/HeLa/Set0_2/processed/*,y,19,,,94.7029495239,49.2086219788,,,75.1914138794,,12.2306337357,23.6328907013,63.3333320618,,,,,,,,9.28592205048,,57.7437705994,128.073028564,,,,94.4000015259,,,96.2989959717,104.450515747,60.0114936829
nuc,/home/data/HeLa/Set0_2/processed/*,parent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,2,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,13,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,15,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,parent,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,2,1.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,3,1.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,4,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,5,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,6,1.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,7,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,8,1.0,,3.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,9,1.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,10,1.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,11,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,12,,,1.0,1.0,,,1.0,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,13,,,3.0,1.0,,,1.0,,2.0,3.0,1.0,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,14,,,1.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,15,,,2.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,16,,,3.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,17,,,3.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,18,,,2.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,
nuc,/home/data/HeLa/Set0_2/processed/*,num_seg,19,,,1.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0
